kp_chi,ki_chi,kp_phi,kd_phi,ki_phi,Y
2.6585317063,0.2384476895,0.7699539908,1.0682136427,0.7669533907,
2.7299459892,1.0954190838,0.6043208642,0.8109621924,1.5603120624,
0.8611722344,0.0040008002,2.3098619724,1.7071414283,0.8197639528,
2.5559111822,1.699139828,2.8475695139,1.2846569314,0.0654130826,
0.1182236447,1.1934386877,1.0040008002,1.9383876775,1.9797959592,
1.9209841968,0.6365273055,0.2976595319,0.2588517704,0.6913382677,
2.1028205641,0.6805361072,2.9315863173,1.7079415883,2.3098619724,
0.2334466893,0.0584116823,1.6605321064,0.7457491498,0.6331266253,
2.599719944,1.4866973395,0.5671134227,0.0332066413,0.223844769,
2.3350670134,0.300460092,0.798759752,0.74894979,1.6149229846,
1.3340668134,0.1428285657,1.625725145,0.3216643329,2.5919183837,
2.7359471894,1.1294258852,1.2044408882,0.8133626725,2.9339867974,
0.4596919384,0.7289457892,0.2856571314,1.4794958992,0.2580516103,
0.2970594119,0.2816563313,0.9565913183,0.425285057,2.9729945989,
2.6147229446,1.9523904781,0.2892578516,1.023804761,2.00080016,
2.349469894,0.3460692138,2.0866173235,1.0122024405,0.8929785957,
0.0108021604,0.674534907,1.8639727946,1.8691738348,1.775155031,
1.1426285257,0.5485097019,0.6817363473,1.1918383677,2.6477295459,
0.0282056411,0.9521904381,0.1842368474,1.1770354071,1.0316063213,
2.8217643529,1.2950590118,2.6309261852,0.5037007401,2.4292858572,
0.774754951,1.2386477295,2.4658931786,1.6539307862,0.126025205,
2.650730146,1.0146029206,0.9769953991,1.7379475895,2.1154230846,
2.8703740748,0.224444889,0.9847969594,0.6069213843,2.3614722945,
0.2634526905,0.9361872374,2.7485497099,0.1828365673,1.8849769954,
1.9161832366,0.6045209042,2.2288457692,0.9965993199,0.075015003,
0.1530306061,1.3394678936,1.1576315263,0.7145429086,2.3764752951,
1.649729946,0.6101220244,0.4398879776,1.3882776555,1.4438887778,
1.0838167634,1.3018603721,1.8939787958,0.5593118624,2.9789957992,
2.0458091618,1.2602520504,1.9485897179,1.3094618924,0.1686337267,
1.074214843,0.426085217,2.5685137027,1.6831366273,1.2110422084,
2.3146629326,1.1974394879,0.7189437888,1.3762752551,1.925185037,
1.600520104,0.3520704141,1.0118023605,0.3088617724,2.7347469494,
2.174234847,0.1024204841,2.2108421684,0.1852370474,1.0832166433,
2.8025605121,1.5551110222,2.0986197239,1.4322864573,0.2586517303,
0.4668933787,1.2082416483,1.9545909182,1.7887577516,1.3976795359,
1.4204840968,1.9907981596,1.0382076415,1.3038607722,2.6285257051,
1.9407881576,0.7153430686,0.0030006001,1.0870174035,2.7635527105,
1.3028605721,1.8271654331,0.073814763,1.5631126225,2.4424884977,
2.1592318464,0.6405281056,0.4530906181,0.9445889178,1.399479896,
0.0594118824,0.3532706541,2.9621924385,1.3138627726,0.4824964993,
0.148829766,1.6211242248,1.0676135227,0.6665333067,2.2684536907,
1.0028005601,1.8147629526,0.4944988998,1.7591518304,1.3790758152,
1.7955591118,1.9299859972,2.1694338868,0.1016203241,1.8267653531,
1.2566513303,0.8373674735,2.0164032807,1.3638727746,0.2526505301,
1.1210242048,0.2676535307,0.8893778756,1.5067013403,2.8169633927,
2.5073014603,0.9613922785,0.3210642128,1.0798159632,1.1714342869,
2.0662132426,1.0574114823,2.1064212843,1.8871774355,0.523904781,
1.2428485697,1.6771354271,1.5105021004,1.4646929386,1.1444288858,
1.1048209642,0.5521104221,2.7197439488,0.7349469894,2.8901780356,
1.8627725545,0.8945789158,2.4700940188,0.2772554511,2.8871774355,
1.3736747349,0.1344268854,0.6811362272,1.2834566913,1.6359271854,
0.4218843769,1.3446689338,0.8731746349,1.6103220644,1.6803360672,
0.4362872575,1.8687737548,2.0308061612,0.7653530706,0.6439287858,
1.225445089,0.1316263253,2.4052810562,1.4366873375,0.8131626325,
1.4408881776,1.573914783,0.7777555511,0.1652330466,1.4192838568,
0.399679936,1.3522704541,2.6111222244,0.1456291258,1.5231046209,
0.298859772,0.9481896379,1.424084817,0.2724544909,0.3888777756,
1.6029205841,0.7145429086,2.2462492498,1.7235447089,2.3194638928,
2.1352270454,0.7797559512,1.0274054811,0.5561112222,1.4780956191,
2.0164032807,0.8081616323,1.1330266053,0.7321464293,0.5719143829,
0.5383076615,1.2094418884,2.074014803,1.6139227846,0.3444688938,
1.3430686137,1.6187237447,0.4386877375,1.1162232446,0.2436487297,
1.1690338068,0.4940988198,2.100420084,0.9105821164,1.4900980196,
0.900780156,1.0174034807,1.2470494099,1.0514102821,1.0034006801,
0.8389677936,1.349469894,1.2608521704,1.2698539708,1.675535107,
0.6901380276,1.1118223645,1.3070614123,1.8091618324,2.6633326665,
1.6227245449,1.8023604721,0.1932386477,0.4224844969,0.1560312062,
2.8115623125,0.3792758552,0.7219443889,0.9457891578,2.3878775755,
2.5649129826,0.0692138428,2.9051810362,0.8265653131,1.5567113423,
1.6863372675,0.3948789758,1.0718143629,1.9547909582,0.3726745349,
1.3040608122,0.8833766753,0.4272854571,1.2538507702,1.3460692138,
2.4382876575,1.5035007001,0.025205041,1.8519703941,1.9047809562,
2.1328265653,0.7525505101,1.3046609322,1.225045009,1.4522904581,
2.9279855971,0.8477695539,1.2416483297,1.8895779156,1.5405081016,
1.1888377676,1.5835167033,0.0084016803,1.3954790958,1.124024805,
0.5329065813,1.8819763953,2.4922984597,1.6723344669,1.0352070414,
1.0124024805,0.9785957191,1.9629925985,1.5943188638,0.7579515903,
0.5323064613,1.3222644529,0.9571914383,0.2188437688,0.6085217043,
0.4122824565,1.5019003801,1.8567713543,0.6941388278,2.6471294259,
0.3780756151,1.24944989,2.4826965393,1.9087817564,2.6099219844,
2.5415083017,0.349269854,0.6805361072,1.3022604521,2.6123224645,
1.0868173635,1.6923384677,0.8689737948,0.5709141828,1.5099019804,
0.9559911982,1.3854770954,1.9533906781,1.7571514303,1.0538107622,
0.6673334667,0.8765753151,0.0450090018,1.9883976795,2.5865173035,
2.6381276255,0.1436287257,2.3416683337,1.7279455891,2.4682936587,
2.099219844,0.1296259252,1.3418683737,1.4542908582,0.5485097019,
0.6535307061,1.9335867173,2.8379675935,1.6135227045,1.4570914183,
2.7575515103,0.6729345869,1.3220644129,0.7565513103,2.00020004,
1.9263852771,0.0412082416,0.8815763153,0.1604320864,0.8047609522,
2.6201240248,0.201240248,2.0968193639,1.7923584717,1.7301460292,
2.1268253651,0.5629125825,2.5481096219,1.7839567914,1.374274855,
2.4670934187,0.4880976195,2.7695539108,1.6775355071,1.1312262452,
1.050210042,0.7061412282,1.526105221,1.0962192438,2.5805161032,
0.1440288058,1.100220044,1.0124024805,0.0932186437,1.7979595919,
2.3026605321,0.9665933187,1.473894779,1.7835567113,0.0732146429,
1.1600320064,1.6139227846,1.4030806161,0.7689537908,0.1536307261,
1.3658731746,1.9307861572,1.5423084617,0.7781556311,0.2724544909,
0.475295059,0.5025005001,2.1682336467,0.7897579516,0.8437687538,
0.0228045609,0.9121824365,2.4418883777,0.4720944189,1.774554911,
1.2026405281,0.0292058412,0.4152830566,0.5641128226,2.8769753951,
0.6463292659,1.0230046009,1.7907581516,0.8589717944,0.9931986397,
2.024204841,0.8141628326,0.6559311862,1.5655131026,2.7197439488,
0.8665733147,1.7619523905,1.7847569514,0.1296259252,1.8603720744,
2.949589918,1.8911782356,0.0570114023,0.6825365073,1.6347269454,
1.6641328266,1.3226645329,1.9395879176,0.0372074415,0.0558111622,
2.6369273855,1.1270254051,0.4776955391,1.2602520504,2.425085017,
1.4774954991,1.1346269254,2.3974794959,0.8065613123,0.9643928786,
0.8929785957,0.824964993,1.2578515703,0.8681736347,0.3426685337,
2.3428685737,1.8175635127,0.3636727345,0.7285457091,2.0944188838,
1.0046009202,0.4332866573,1.8267653531,0.7213442689,2.626125225,
1.7931586317,1.8195639128,0.575515103,0.973794759,0.9451890378,
0.1716343269,0.1928385677,2.1538307662,0.7925585117,2.0968193639,
1.7763552711,0.5209041808,2.9795959192,1.9467893579,2.5367073415,
1.4528905781,1.5375075015,1.4708941788,0.8213642729,0.9565913183,
0.4812962593,0.2148429686,0.8047609522,1.1474294859,1.6113222645,
2.0476095219,1.9887977596,0.1116223245,0.3348669734,0,
2.6171234247,1.6859371874,0.1560312062,1.6731346269,0.9193838768,
1.5081016203,1.7391478296,2.2192438488,0.4604920984,0.1338267654,
1.7199439888,1.4330866173,1.3352670534,0.0224044809,2.0830166033,
0.0090018004,1.7035407081,1.5525105021,1.7387477495,2.8523704741,
0.7867573515,1.1450290058,2.9777955591,1.1450290058,2.5535107021,
2.8859771954,0.2624524905,0.8599719944,1.4122824565,1.4606921384,
2.6279255851,0.7629525905,1.8015603121,0.4400880176,0.7039407882,
1.7463492699,0.1648329666,0.3096619324,1.1210242048,2.1568313663,
2.2264452891,0.9813962793,0.8983796759,0.5441088218,1.3172634527,
1.7097419484,0.150430086,0.099619924,0.4060812162,1.4432886577,
2.3020604121,0.1108221644,2.4388877776,0.7325465093,0.4578915783,
1.4198839768,0.0020004001,2.8145629126,1.8215643129,2.5661132226,
1.5357071414,0.2128425685,2.7209441888,0.0472094419,1.4546909382,
2.6441288258,0.6609321864,2.4802960592,0.0680136027,1.9863972795,
2.2642528506,0.7433486697,2.1358271654,0.4548909782,2.4094818964,
1.6131226245,0.4856971394,0.7231446289,1.0130026005,2.1538307662,
1.3100620124,0.8093618724,1.4972994599,0.6557311462,2.0554110822,
1.4060812162,0.3448689738,2.2570514103,0.2604520904,1.650330066,
1.8945789158,0.6641328266,0.3858771754,1.7967593519,1.9851970394,
2.326065213,0.5721144229,2.7137427485,1.9431886377,0.6301260252,
0.3762752551,1.175035007,0.4266853371,0.1484296859,0.8233646729,
1.0970194039,1.2054410882,2.5145029006,1.0170034007,0.1782356471,
2.6729345869,0.9937987598,1.3148629726,1.6867373475,2.2168433687,
0.8125625125,0.3092618524,1.7985597119,1.5775155031,1.5189037808,
1.301060212,0.1612322464,1.300460092,0.2952590518,0.6691338268,
0.3966793359,1.9947989598,0.4038807762,1.549109822,1.199039808,
0.8383676735,0.5329065813,1.8369673935,1.399879976,0.2226445289,
1.574114823,0.9681936387,0.1542308462,0.25005001,2.9717943589,
2.3380676135,0.7609521904,1.5981196239,0.5421084217,1.3934786957,
1.6899379876,1.701140228,0.8365673135,1.1138227646,2.8427685537,
1.25005001,1.6851370274,1.3136627325,1.3278655731,0.3798759752,
0.6157231446,0.0464092819,0.7639527906,0.5041008202,1.176235247,
1.3592718544,0.5457091418,1.0136027205,1.1526305261,0.0030006001,
0.3234646929,0.6173234647,2.5349069814,1.0054010802,0.5875175035,
0.2868573715,1.4066813363,2.9537907582,0.9977995599,0.5791158232,
1.9977995599,0.3216643329,1.826165233,0.798959792,1.5555111022,
2.9021804361,0.7265453091,2.425685137,1.025805161,2.1850370074,
1.274054811,1.899179836,2.4370874175,1.2234446889,1.4426885377,
2.9375875175,0.8525705141,1.5819163833,1.4398879776,0.8077615523,
2.6897379476,0.6177235447,0.1716343269,1.074214843,2.6441288258,
1.7169433887,1.5839167834,2.9669933987,1.49989998,0.1308261652,
1.1636327265,1.9935987197,2.5385077015,0.2736547309,2.8715743149,
0.9625925185,0.3468693739,2.8835767153,1.4514902981,1.0154030806,
1.8645729146,0.6293258652,2.1316263253,0.9873974795,2.9957991598,
0.6631326265,1.3206641328,0.5899179836,1.300660132,1.0532106421,
0.1086217243,1.5079015803,0.2400480096,0.8365673135,0.7945589118,
1.8213642729,0.9733946789,0.2622524505,1.8163632727,1.7631526305,
0.7387477495,1.5067013403,1.2728545709,1.2166433287,2.1622324465,
1.7835567113,0.7017403481,2.3680736147,1.2914582917,0.3024604921,
1.4276855371,0.3328665733,2.9189837968,1.6431286257,0.1830366073,
1.049609922,0.3612722545,2.924984997,1.6615323065,0.8347669534,
2.9957991598,1.2918583717,0.1104220844,0.3876775355,2.3890778156,
0.7693538708,1.2974594919,1.1138227646,0.0268053611,1.601120224,
2.6417283457,1.8827765553,0.9709941988,0.5693138628,1.1684336867,
0.223844769,0.0172034407,2.9717943589,1.5607121424,1.3454690938,
2.0434086817,0.1692338468,2.9291858372,0.3100620124,0.7879575915,
0.6697339468,1.2186437287,2.049409882,1.8107621524,1.7151430286,
1.0292058412,1.8339667934,0.3948789758,0.2296459292,2.8781756351,
0.1884376875,0.1332266453,0.7069413883,1.3394678936,0.0618123625,
1.4828965793,1.5479095819,2.0056011202,1.5695139028,2.5133026605,
0.3342668534,1.4158831766,1.6911382276,1.1406281256,0.3204640928,
2.6465293059,0.0448089618,0.175235047,1.6087217443,2.0836167233,
1.973794759,0.1940388078,0.7099419884,1.850370074,1.6779355871,
1.1516303261,0.3284656931,2.7263452691,1.551110222,2.6657331466,
2.0332066413,0.7765553111,0.1920384077,0.5469093819,0.6613322665,
0.7717543509,1.2762552511,0.6979395879,1.3042608522,1.8879775955,
2.599119824,1.6979395879,0.7879575915,0.6901380276,2.7071414283,
2.0968193639,0.5409081816,0.9067813563,1.2374474895,2.6111222244,
1.7451490298,1.9787957592,2.9159831966,1.3314662933,0.4098819764,
0.7483496699,1.9843968794,2.4712942589,1.6199239848,2.5061012202,
1.5951190238,1.1854370874,0.7549509902,1.7355471094,0.124824965,
2.2426485297,1.1562312462,2.0908181636,0.7537507502,2.8679735947,
2.1280256051,1.3890778156,2.4532906581,1.6899379876,1.3538707742,
1.8279655931,1.7891578316,2.1334266853,0.9905981196,2.6465293059,
0.3054610922,1.3306661332,0.3894778956,0.1608321664,2.7305461092,
2.2468493699,1.9311862372,2.7131426285,0.9377875575,1.2842568514,
1.6581316263,1.7219443889,0.6295259052,1.4906981396,1.8471694339,
2.6207241448,0.2716543309,0.025805161,0.3560712142,1.3772754551,
0.8365673135,0.9581916383,0.3288657732,0.4884976995,1.2698539708,
2.6153230646,0.0848169634,0.9385877175,0.9949989998,0.6175235047,
1.9569913983,0.5553110622,0.3474694939,1.3538707742,0.724344869,
0.6445289058,0.1972394479,2.8295659132,1.401080216,0.9163832767,
0.1614322865,0.100420084,2.4886977395,0.9133826765,2.2186437287,
0.4098819764,0.2680536107,1.9827965593,0.198839768,0.9271854371,
1.1282256451,0.9333866773,0.3222644529,1.049809962,0.4176835367,
2.5541108222,1.5583116623,1.0550110022,0.6857371474,1.3808761752,
2.4940988198,0.5985197039,2.2846569314,1.4678935787,1.8633726745,
0.5881176235,0.2092418484,1.7079415883,1.2590518104,2.6315263053,
0.201040208,1.725145029,0.8449689938,1.0814162833,0.9583916783,
1.7907581516,1.1654330866,1.8897779556,0.3336667333,1.4066813363,
1.3346669334,0.4528905781,0.1326265253,0.6521304261,2.0524104821,
1.4420884177,1.3178635727,2.6783356671,0.7413482697,0.9319863973,
2.1688337668,1.8775755151,2.7881576315,1.3218643729,1.2578515703,
1.5471094219,1.4426885377,1.649729946,1.8351670334,0.8227645529,
1.2632526505,0.9337867574,1.874774955,0.5901180236,2.2198439688,
1.8219643929,0.5393078616,1.6089217844,1.2474494899,0.700340068,
2.8055611122,1.7163432687,2.176035207,0.3184636927,0.1578315663,
2.7605521104,0.1840368074,2.3650730146,0.9577915583,2.424484897,
2.0452090418,0.4624924985,0.8179635927,1.4614922985,2.7899579916,
1.1780356071,0.5385077015,2.7365473095,1.1650330066,2.9951990398,
0.4116823365,0.0236047209,2.9303860772,1.8911782356,0.4842968594,
0.4524904981,0.8669733947,1.6065213043,0.4236847369,0.5479095819,
2.6627325465,0.9877975595,2.8325665133,1.7143428686,0.9979995999,
1.5849169834,0.7201440288,0.3846769354,1.2566513303,0.0552110422,
0.725545109,1.7903580716,1.8159631926,1.5295059012,1.9305861172,
2.0764152831,0.8893778756,0.2448489698,1.2830566113,1.9017803561,
1.0358071614,1.2982596519,1.4540908182,0.5913182637,2.5229045809,
0.7435487097,1.3034606921,1.4222844569,0.4140828166,2.2714542909,
1.4024804961,0.0460092018,0.2028405681,0.4600920184,0.5983196639,
2.299059812,0.3200640128,2.924384877,1.2222444489,0.1116223245,
1.3934786957,0.7437487497,1.1972394479,0.5233046609,0.3012602521,
0.0438087618,1.4134826965,0.9721944389,0.0068013603,1.4108821764,
0.5335067013,0.4276855371,0.1794358872,1.7263452691,1.49909982,
1.101220244,0.7469493899,2.0428085617,1.6847369474,0.3420684137,
0.9481896379,1.5323064613,0.6085217043,0.8477695539,1.0838167634,
2.3722744549,1.7983596719,2.6735347069,0.200040008,1.4774954991,
0.1572314463,0.8545709142,2.0932186437,1.9559911982,0.5041008202,
0.2700540108,0.8605721144,2.2402480496,0.1356271254,1.1150230046,
2.4328865773,1.424684937,0.9283856771,0.1328265653,1.3676735347,
0.0426085217,1.4834966993,2.7575515103,1.4774954991,2.450290058,
1.2386477295,0.2800560112,0.4842968594,0.9829965993,0.5377075415,
2.0836167233,0.2824564913,1.6695339068,0.2512502501,2.6357271454,
1.8069613923,1.4786957391,1.6263252651,0.8321664333,1.2782556511,
0.2214442889,0.5109021804,2.3914782957,0.0944188838,0.3780756151,
2.4178835767,1.7855571114,2.149629926,0.4104820964,2.0362072414,
0.8965793159,0.4456891378,2.0122024405,0.0596119224,0.2316463293,
1.4516903381,1.7583516703,1.124624925,0.425685137,1.1462292458,
1.2866573315,1.7071414283,2.8937787558,0.9541908382,2.5517103421,
0.3918783757,1.3678735747,0.2958591718,0.9789957992,1.874174835,
1.3730746149,1.674334867,0.3372674535,1.5547109422,0.1452290458,
0.4800960192,0.7053410682,2.099219844,1.4426885377,2.0806161232,
1.424084817,0.9341868374,0.1548309662,1.9575915183,2.4274854971,
2.2648529706,1.8359671934,2.2378475695,0.8617723545,2.7641528306,
1.9641928386,0.9145829166,0.5413082617,1.9935987197,2.1112222444,
1.7655531106,1.5911182236,2.725145029,0.0604120824,0.3972794559,
1.3148629726,0.6865373075,0.799959992,0.4100820164,2.275055011,
2.5691138228,1.1938387678,1.0088017604,0.2144428886,1.7067413483,
0.9367873575,0.4860972194,1.4618923785,0.6525305061,2.6399279856,
0.9787957592,1.1374274855,2.4076815363,1.7371474295,1.6407281456,
2.4532906581,1.599519904,1.600520104,1.8763752751,1.3856771354,
2.3572714543,0.9105821164,0.0810162032,0.6581316263,1.0712142428,
2.1838367674,1.3358671734,0.4110822164,1.4478895779,1.9803960792,
1.9035807161,1.2174434887,0.9841968394,0.2436487297,0.2712542509,
0.0168033607,1.5219043809,1.4882976595,1.6291258252,0.4638927786,
2.775555111,0.8209641928,0.9697939588,1.8131626325,2.4616923385,
1.5981196239,0.2180436087,1.6173234647,0.6137227445,1.3874774955,
0.9151830366,1.4878975795,1.2266453291,0.6793358672,2.3704740948,
1.5645129026,0.8285657131,1.7265453091,1.7099419884,2.4700940188,
0.4332866573,0.2668533707,1.973794759,1.1970394079,0.0294058812,
2.1358271654,1.1874374875,0.3054610922,0.6897379476,0.6637327465,
1.7037407481,0.1064212843,1.3772754551,1.8071614323,1.4870974195,
1.599919984,0.2628525705,0.9061812362,1.7535507101,0.1158231646,
2.3872774555,0.899779956,0.5707141428,1.8235647129,1.700740148,
0.699139828,1.0302060412,1.3670734147,1.1958391678,0.9613922785,
2.800760152,1.4486897379,0.8533706741,0.6325265053,0.6073214643,
0.2154430886,0.0640128026,1.849569914,0.7357471494,1.8933786757,
2.6861372274,1.5299059812,2.8361672334,0.2432486497,1.9359871974,
1.2650530106,0.9233846769,2.9555911182,0.7093418684,1.0364072815,
2.6789357872,0.9645929186,0.9775955191,1.0794158832,1.5393078616,
0.7969593919,1.7967593519,2.9789957992,0.0060012002,1.1774354871,
1.6155231046,1.5767153431,1.1216243249,1.6271254251,2.7401480296,
2.4874974995,0.849769954,1.5225045009,1.0470094019,1.9563912783,
0.7033406681,0.2616523305,0.0222044409,0.325265053,1.0766153231,
1.0958191638,0.7465493099,0.7705541108,1.549909982,1.9437887578,
0.5947189438,1.5471094219,2.8181636327,0.9549909982,2.7299459892,
2.2126425285,0.5537107421,1.9407881576,1.2078415683,2.5343068614,
2.5307061412,0.8385677135,2.3812762553,0.8025605121,0.8599719944,
0.5029005801,1.1158231646,2.3272654531,1.6315263053,0.5623124625,
2.975995199,1.2134426885,2.3656731346,0.3364672935,0.625325065,
2.8361672334,0.1328265653,2.5973194639,1.6219243849,2.3542708542,
1.4426885377,0.3696739348,0.2424484897,1.9799959992,1.7859571914,
1.7181436287,0.3212642529,2.00080016,0.8837767554,2.5145029006,
1.6773354671,1.3794758952,1.6131226245,0.1292258452,1.150430086,
0.5767153431,0.3472694539,0.9151830366,1.100620124,1.5897179436,
0.4878975795,0.7545509102,0.4422884577,1.6391278256,1.5891178236,
0.4554910982,1.8155631126,1.4702940588,0.474094819,1.8939787958,
0.2622524505,1.5447089418,2.9615923185,1.2570514103,0.7663532707,
1.4534906981,0.3964792959,1.6737347469,0.4980996199,0.8815763153,
1.5543108622,0.5881176235,2.8547709542,0.7341468294,0.8107621524,
0.7981596319,0.3084616923,0.375075015,1.7291458292,1.2962592519,
2.275055011,1.4810962192,1.2308461692,1.149029806,2.8445689138,
0.5959191838,1.0570114023,2.4598919784,0.2124424885,1.7703540708,
0.2298459692,1.100620124,2.7605521104,1.5875175035,1.098819764,
2.9387877576,0.6557311462,1.1588317664,0.8765753151,2.4592918584,
0.7429485897,0.2736547309,1.8645729146,0.3680736147,1.2674534907,
2.7215443089,1.4262852571,0.6361272254,1.3414682937,0.7219443889,
0.8479695939,0.6605321064,0.9865973195,1.4218843769,2.6705341068,
0.9127825565,1.50030006,1.2866573315,1.3030606121,1.2716543309,
1.350870174,1.0162032406,2.4646929386,1.4062812563,1.4342868574,
0.9019803961,0.8885777155,0.8671734347,0.5601120224,1.5033006601,
2.3644728946,1.3878775755,1.4654930986,1.5459091818,2.25045009,
0.3144628926,0.9273854771,0.4410882176,0.8121624325,0.3276655331,
1.7391478296,1.8731746349,1.6197239448,1.4702940588,0.675735147,
1.6827365473,1.3810762152,0.7831566313,0.8893778756,0.7321464293,
0.1050210042,0.4048809762,1.8303660732,1.0110022004,0.0156031206,
2.4070814163,1.6915383077,2.0554110822,1.2950590118,0.0810162032,
0.8785757151,0.6689337868,1.850170034,1.4130826165,2.7053410682,
2.4358871774,1.0730146029,0.5839167834,1.1402280456,0.275455091,
1.4228845769,0.6281256251,0.9445889178,1.8211642328,2.5085017003,
2.5769153831,0.6077215443,0.1380276055,0.1832366473,1.6431286257,
0.9355871174,1.6203240648,1.3340668134,0.0088017604,2.2144428886,
0.6847369474,0.4292858572,0.9553910782,0.9029805961,1.9857971594,
2.8085617123,1.299459892,1.1984396879,0.0628125625,0.4152830566,
0.8209641928,0.6385277055,0.5401080216,0.5737147429,2.799559912,
1.3202640528,0.1700340068,1.5927185437,0.1092218444,1.9833966793,
0.4338867774,0.3868773755,0.9937987598,0.0076015203,0.4806961392,
2.6339267854,0.099619924,1.7607521504,0.9517903581,1.6959391878,
2.99939988,0.4664932987,1.9317863573,0,0.6811362272,
1.8129625925,0.950190038,2.9075815163,0.2304460892,2.6189237848,
0.6577315463,0.874574915,2.9681936387,1.7919583917,1.7673534707,
2.6561312262,0.8517703541,1.9599919984,0.2616523305,0.2520504101,
1.9767953591,1.1214242849,1.9785957191,1.5947189438,1.9281856371,
0.75015003,1.1566313263,2.3128625725,0.7433486697,1.4228845769,
1.4930986197,1.4578915783,0.4572914583,1.9767953591,1.0082016403,
2.4142828566,1.223844769,1.0142028406,1.550310062,2.6519303861,
2.5367073415,1.4802960592,1.124024805,0.6061212242,1.0898179636,
2.3788757752,1.1426285257,2.899179836,1.7055411082,0.1434286857,
1.2290458092,1.1986397279,1.9557911582,1.7927585517,1.0772154431,
1.7145429086,1.624324865,0.9817963593,0.8713742749,2.75095019,
2.8313662733,0.5961192238,0.5701140228,0.0120024005,1.8837767554,
1.7889577916,0.2224444889,2.3818763753,1.6987397479,1.1426285257,
0.8719743949,0.5345069014,0.3600720144,0.5725145029,1.3586717343,
2.2420484097,1.923984797,0.0888177636,1.5427085417,0.4230846169,
2.0128025605,1.7943588718,0.2370474095,1.3294658932,1.0658131626,
2.9723944789,1.3702740548,0.8659731946,1.4834966993,0.7585517103,
0.0336067213,1.6027205441,0.0276055211,1.7399479896,2.0140028006,
2.7917583517,1.2622524505,2.9483896779,0.675335067,0.8809761952,
2.6903380676,1.2706541308,2.5097019404,1.9135827165,1.7463492699,
0.2682536507,1.225445089,2.4478895779,0.7981596319,0.6979395879,
1.3286657331,0.0912182436,1.8183636727,0.5229045809,0.0630126025,
2.7047409482,1.4790958192,1.8447689538,0.298859772,1.5513102621,
1.4942988598,1.8379675935,2.8139627926,0.2236447289,2.6675335067,
0.8617723545,1.900380076,0.5269053811,0.1432286457,1.4834966993,
0.0624124825,1.6191238248,2.1520304061,1.450690138,2.1142228446,
2.124424885,0.5813162633,2.2372474495,1.1126225245,0.3876775355,
0.8821764353,1.2334466893,0.7837567514,1.9703940788,0.2904580916,
0.49989998,1.7527505501,2.6609321864,1.1342268454,2.8883776755,
1.1816363273,0.8921784357,0.399679936,0.3092618524,1.6953390678,
1.3868773755,1.3958791758,1.9017803561,0.1288257652,2.6195239048,
0.3822764553,0.7929585917,0.0648129626,0.7881576315,0.3168633727,
0.9949989998,1.5027005401,0.7807561512,0.826165233,0.7765553111,
1.149229846,0.149629926,2.0482096419,1.1054210842,2.200040008,
2.525905181,1.3538707742,0.7105421084,0.9061812362,2.6639327866,
1.5825165033,1.6803360672,0.449489898,1.1966393279,1.826165233,
2.5607121424,0.4224844969,0.0594118824,1.7699539908,0.9589917984,
1.6893378676,1.9847969594,2.8025605121,1.9327865573,2.2264452891,
2.4904980996,0.7641528306,0.8023604721,1.8279655931,2.8355671134,
1.0778155631,1.899979996,2.3434686937,1.3262652531,2.0116023205,
2.1310262052,0.8569713943,1.0220044009,1.8167633527,0.6907381476,
1.0340068014,0.8785757151,0.2130426085,0.5925185037,1.7649529906,
0.4020804161,0.1388277656,1.9311862372,1.4798959792,2.449689938,
0.4470894179,1.2938587718,0.625925185,0.6517303461,1.1942388478,
0.3846769354,0.0044008802,2.2138427686,1.6567313463,2.5169033807,
2.8289657932,1.8375675135,1.6317263453,1.3846769354,2.7563512703,
2.9591918384,1.5123024605,2.6429285857,1.5483096619,1.3034606921,
1.1324264853,1.8183636727,2.8535707141,1.775155031,0.9601920384,
1.8033606721,1.5227045409,0.3204640928,0.5333066613,0.3642728546,
0.2094418884,1.8415683137,0.0180036007,0.9209841968,1.7013402681,
0.8053610722,1.6279255851,0.0198039608,0.7081416283,0.6427285457,
1.1456291258,1.7279455891,0.874374875,1.201040208,0.7129425885,
0.5629125825,0.6941388278,1.7769553911,1.7899579916,0.299459892,
1.1678335667,0.2312462492,1.5603120624,0.3688737748,0.6145229046,
0.6205241048,0.0212042408,1.7445489098,1.6115223045,2.9369873975,
2.1298259652,0.9477895579,1.8591718344,1.6439287858,0.6397279456,
0.7885577115,0.9717943589,1.9179835967,1.7859571914,2.0560112022,
0.0588117624,1.1586317263,2.4268853771,1.0570114023,1.8411682336,
0.8647729546,0.2296459292,1.4522904581,0.924184837,2.9813962793,
0.9907981596,0.1668333667,1.899979996,0.4036807361,2.6459291858,
2.4436887377,1.4018803761,1.9707941588,1.8579715943,2.8733746749,
2.9933986797,0.4340868174,1.9917983597,1.8855771154,2.0152030406,
1.2266453291,1.1022204441,2.974194839,0.7521504301,0.2622524505,
1.7163432687,1.0826165233,2.5445089018,0.025205041,1.1024204841,
0.1194238848,0.4820964193,0.2820564113,0.8125625125,0.7735547109,
2.8121624325,1.8851770354,2.7581516303,0.7705541108,0.2208441688,
0.2706541308,0.9661932386,0.6553310662,1.6579315863,2.8157631526,
1.9587917584,0.0704140828,2.7725545109,0.876175235,0.0402080416,
1.1318263653,1.5287057411,1.9815963193,0.1912382476,1.4012802561,
